id,school,year,netPrice,graduationRate,medianDebt,medianEarnings,admissionRate,satAverage,actMidpoint,tuitionInState,tuitionOutOfState,pellGrantRate,federalLoanRate,retentionRate
232186,George Mason University,2020,19551,0.7159,19500.0,76343.0,0.892,1208.0,27.0,13014,37410,0.2958,0.4074,0.8607
232186,George Mason University,2021,18581,0.7013,NA,NA,0.913,1250.0,28.0,13119,36579,0.2928,0.3885,0.8365
232186,George Mason University,2022,17385,0.7059,NA,NA,0.9,1255.0,NA,13401,38983,0.2965,0.3583,0.8525
232186,George Mason University,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232186,George Mason University,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232557,Liberty University,2012,23131,0.4596,18539.0,35600.0,NA,NA,NA,19968,19968,0.5085,0.6942,0.6789
232557,Liberty University,2013,23602,0.5017,20000.0,35200.0,0.2165,1030.0,23.0,20768,20768,0.5021,0.68,0.6851
232557,Liberty University,2014,23706,0.5109,21500.0,36700.0,0.2232,1040.0,23.0,21000,21000,0.4984,0.6648,0.691
232557,Liberty University,2015,23815,0.466,23181.5,NA,0.2156,1070.0,24.0,20109,20109,0.4988,0.6656,0.7515
232557,Liberty University,2016,25371,0.5052,24483.0,NA,0.2438,1094.0,25.0,21292,21292,0.4686,0.6351,0.8264
232557,Liberty University,2017,27573,0.4697,25837.0,NA,0.2979,1157.0,24.0,21310,21310,0.4557,0.6296,0.8391
232557,Liberty University,2018,27883,0.4981,25583.0,NA,0.5554,1133.0,25.0,22584,22584,0.4449,0.5923,0.8184
232557,Liberty University,2019,28903,0.474,25000.0,NA,0.5106,1171.0,25.0,22747,22747,0.4342,0.5665,0.8147
232557,Liberty University,2020,29382,0.5409,24500.0,44813.0,0.5013,1172.0,25.0,21587,21587,0.4172,0.5511,0.8079
232557,Liberty University,2021,28561,0.6212,NA,NA,0.9928,NA,NA,22713,22713,0.3885,0.5188,0.7859
232557,Liberty University,2022,29882,0.6558,NA,NA,0.9929,NA,NA,22511,22511,0.3835,0.494,0.795
232557,Liberty University,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232557,Liberty University,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233921,Virginia Polytechnic Institute and State University,2012,18594,0.8275,23250.0,59000.0,0.7038,1215.0,NA,10923,25915,0.1759,0.4541,0.9247
233921,Virginia Polytechnic Institute and State University,2013,19993,0.8243,23500.0,60500.0,0.7028,1220.0,NA,11455,27211,0.1735,0.4304,0.9119
233921,Virginia Polytechnic Institute and State University,2014,19691,0.8258,23801.0,62500.0,0.7263,1215.0,NA,12017,28048,0.1737,0.4222,0.9251
233921,Virginia Polytechnic Institute and State University,2015,20172,0.8334,23800.0,NA,0.7341,1210.0,NA,12485,29129,0.172,0.4227,0.9378
233921,Virginia Polytechnic Institute and State University,2016,19413,0.8377,23250.0,NA,0.7087,1210.0,NA,12852,29975,0.1632,0.4029,0.934
233921,Virginia Polytechnic Institute and State University,2017,20343,0.844,22895.0,NA,0.7006,1284.0,28.0,13230,31014,0.1617,0.3986,0.9304
233921,Virginia Polytechnic Institute and State University,2018,20964,0.8373,22500.0,NA,0.6485,1293.0,28.0,13620,31908,0.1605,0.3944,0.9283
233921,Virginia Polytechnic Institute and State University,2019,21198,0.8567,22406.0,NA,0.7004,1292.0,28.0,13691,32835,0.1579,0.3896,0.9259
233921,Virginia Polytechnic Institute and State University,2020,21301,0.8608,21500.0,81698.0,0.6577,1280.0,28.0,13749,32893,0.1435,0.3703,0.9291
233921,Virginia Polytechnic Institute and State University,2021,20927,0.8661,NA,NA,0.5647,1320.0,29.0,14174,33857,0.1479,0.3532,0.9209
233921,Virginia Polytechnic Institute and State University,2022,20292,0.8642,NA,NA,0.5698,1337.0,NA,14586,34838,0.1499,0.3446,0.9095
233921,Virginia Polytechnic Institute and State University,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233921,Virginia Polytechnic Institute and State University,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236939,Washington State University,2012,17597,0.673,19963.5,47500.0,0.7601,1050.0,23.0,12300,25382,0.3335,0.5142,0.8151
236939,Washington State University,2013,16834,0.6548,20057.0,48600.0,0.8208,1030.0,22.0,12327,25409,0.3323,0.5109,0.7977
236939,Washington State University,2014,16864,0.6724,20494.0,50600.0,0.8208,1030.0,22.0,12428,25510,0.3379,0.487,0.7939
236939,Washington State University,2015,17878,0.6419,20327.0,NA,0.7964,1039.0,23.0,11967,25567,0.3426,0.4904,0.7794
236939,Washington State University,2016,16278,0.6658,20348.5,NA,0.7204,1054.0,23.0,11041,25673,0.3471,0.4605,0.7888
236939,Washington State University,2017,16314,0.6244,20050.0,NA,0.7306,1127.0,23.0,11391,25817,0.3078,0.4415,0.8085
236939,Washington State University,2018,15768,0.5889,20000.0,NA,0.7719,1123.0,23.0,11584,25820,0.323,0.426,0.7935
236939,Washington State University,2019,16358,0.6022,20000.0,NA,0.758,1131.0,23.0,11841,26419,0.3103,0.4133,0.7896
236939,Washington State University,2020,15825,0.5855,19500.0,68905.0,0.7995,1123.0,23.0,12170,27113,0.2865,0.3916,0.8056
236939,Washington State University,2021,8947,0.5955,NA,NA,0.8577,NA,NA,12417,27733,0.2743,0.3237,0.8087
236939,Washington State University,2022,15484,0.6228,NA,NA,0.831,NA,NA,12701,28385,0.2659,0.3143,0.805
236939,Washington State University,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236939,Washington State University,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236948,University of Washington-Seattle Campus,2012,12462,0.8081,14500.0,53700.0,0.5844,1218.0,27.0,12383,29938,0.2528,0.3367,0.9323
236948,University of Washington-Seattle Campus,2013,11904,0.8183,14768.0,54800.0,0.5523,1234.0,28.0,12397,31971,0.2489,0.3261,0.9303
236948,University of Washington-Seattle Campus,2014,13566,0.8373,15000.0,57700.0,0.5521,1240.0,28.0,12394,33513,0.2538,0.3214,0.9414
236948,University of Washington-Seattle Campus,2015,12947,0.8414,15000.0,NA,0.5333,1258.0,29.0,11839,34143,0.2379,0.2988,0.937
236948,University of Washington-Seattle Campus,2016,12957,0.8386,15000.0,NA,0.4535,1266.0,29.0,10753,34791,0.2207,0.2861,0.9405
236948,University of Washington-Seattle Campus,2017,12037,0.8439,15000.0,NA,0.4642,1331.0,30.0,10974,35538,0.2131,0.2681,0.9436
236948,University of Washington-Seattle Campus,2018,12566,0.8416,15000.0,NA,0.4869,1347.0,30.0,11207,36588,0.2159,0.2603,0.9381
236948,University of Washington-Seattle Campus,2019,13297,0.8423,15000.0,NA,0.5176,1356.0,30.0,11465,38166,0.2071,0.244,0.9485
236948,University of Washington-Seattle Campus,2020,12017,0.82,14615.0,78466.0,0.5586,1341.0,30.0,11745,39114,0.2029,0.217,0.9309
236948,University of Washington-Seattle Campus,2021,10933,0.8388,NA,NA,0.5348,NA,NA,12076,39906,0.1974,0.1916,0.93
236948,University of Washington-Seattle Campus,2022,13404,0.8437,NA,NA,0.4752,NA,NA,12242,40740,0.1682,0.1698,0.9361
236948,University of Washington-Seattle Campus,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236948,University of Washington-Seattle Campus,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237011,Western Washington University,2012,15853,0.6709,18655.5,43600.0,0.7965,1130.0,25.0,8805,19152,0.2498,0.4675,0.851
237011,Western Washington University,2013,16325,0.6932,19000.0,44400.0,0.8371,1114.0,25.0,8863,19752,0.255,0.4661,0.8282
237011,Western Washington University,2014,16551,0.715,19353.5,45800.0,0.8457,1110.0,25.0,8965,20407,0.2556,0.467,0.826
237011,Western Washington University,2015,15957,0.7127,19333.5,NA,0.8238,1114.0,25.0,8611,20963,0.2586,0.4671,0.8241
237011,Western Washington University,2016,15845,0.6947,19333.0,NA,0.8312,1122.0,26.0,7903,21847,0.2604,0.4465,0.8211
237011,Western Washington University,2017,16220,0.6904,19000.0,NA,0.8479,1190.0,25.0,8183,22695,0.2523,0.4232,0.8118
237011,Western Washington University,2018,16439,0.6847,19000.0,NA,0.8766,1193.0,26.0,8126,23540,0.2623,0.4155,0.8141
237011,Western Washington University,2019,16529,0.6809,18993.0,NA,0.9038,1181.0,25.0,8343,24690,0.2519,0.3802,0.8213
237011,Western Washington University,2020,17070,0.6754,18500.0,62569.0,0.9351,1184.0,25.0,8508,25266,0.2322,0.3587,0.7908
237011,Western Washington University,2021,9717,0.677,NA,NA,0.961,1206.0,26.0,8703,25930,0.2219,0.288,0.8072
237011,Western Washington University,2022,18373,0.6534,NA,NA,0.9269,1257.0,NA,8967,26873,0.2187,0.2848,0.7736
237011,Western Washington University,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237011,Western Washington University,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237367,Fairmont State University,2012,9793,0.3427,20947.0,33400.0,0.5487,965.0,21.0,5326,11230,0.4944,0.6359,0.6372
237367,Fairmont State University,2013,8971,0.3513,21379.0,32100.0,0.6649,965.0,21.0,5824,12288,0.4803,0.6396,0.6117
237367,Fairmont State University,2014,8756,0.3338,22078.0,33000.0,0.6651,965.0,21.0,6306,13306,0.4699,0.6256,0.6356
237367,Fairmont State University,2015,8550,0.3107,21500.0,NA,0.6479,962.0,21.0,6620,13970,0.5028,0.7112,0.6471
237367,Fairmont State University,2016,10220,0.2846,21235.0,NA,0.6496,962.0,21.0,6950,14666,0.4275,0.6328,0.6885
237367,Fairmont State University,2017,10379,0.366,22250.0,NA,0.7061,1044.0,21.0,6950,14666,0.4193,0.6125,0.6519
237367,Fairmont State University,2018,10368,0.3625,22772.0,NA,0.806,1048.0,21.0,7514,16324,0.4075,0.5594,0.6564
237367,Fairmont State University,2019,10161,0.413,21250.0,NA,0.8536,1035.0,21.0,7738,16814,0.416,0.5502,0.6227
237367,Fairmont State University,2020,11326,0.3524,21000.0,46857.0,0.9434,1020.0,20.0,7738,16814,0.3904,0.5223,0.6927
237367,Fairmont State University,2021,11884,0.4536,NA,NA,0.9875,1018.0,20.0,7892,17150,0.358,0.4828,0.607
237367,Fairmont State University,2022,10794,0.4639,NA,NA,0.9849,973.0,NA,8008,17836,0.353,0.753,0.629
237367,Fairmont State University,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237367,Fairmont State University,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237525,Marshall University,2012,8325,0.4439,20480.0,33800.0,0.7321,1008.0,22.0,5930,13930,0.4336,0.5972,0.7124
237525,Marshall University,2013,8402,0.4438,21000.0,34300.0,0.7868,1022.0,22.0,6216,14446,0.4364,0.6019,0.6856
237525,Marshall University,2014,9149,0.4449,21289.0,35600.0,0.7653,1021.0,22.0,6526,15026,0.4321,0.593,0.7269
237525,Marshall University,2015,9508,0.4477,22264.5,NA,0.879,1028.0,23.0,6814,15602,0.4354,0.5862,0.7316
237525,Marshall University,2016,9465,0.4468,23250.0,NA,0.8943,1010.0,22.0,7154,16382,0.4149,0.5789,0.7497
237525,Marshall University,2017,9484,0.493,23500.0,NA,0.9019,1099.0,22.0,7798,17856,0.4044,0.5611,0.7173
237525,Marshall University,2018,8894,0.4591,23826.0,NA,0.9062,1100.0,22.0,8128,18614,0.4227,0.5609,0.724
237525,Marshall University,2019,8370,0.4864,23958.0,NA,0.8689,1084.0,22.0,8412,19266,0.395,0.5011,0.7255
237525,Marshall University,2020,8351,0.5033,23250.0,46354.0,0.8925,1080.0,22.0,8512,19366,0.3781,0.4722,0.7723
237525,Marshall University,2021,8706,0.5219,NA,NA,0.978,1085.0,22.0,8552,19606,0.376,0.45,0.7082
237525,Marshall University,2022,8370,0.4973,NA,NA,0.9688,NA,NA,8604,19658,0.4008,0.4631,0.7446
237525,Marshall University,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237525,Marshall University,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238032,West Virginia University,2012,9509,0.5667,21250.0,43400.0,0.8482,1072.0,24.0,6090,18868,0.2752,0.5401,0.7719
238032,West Virginia University,2013,10449,0.5744,22535.5,44000.0,0.851,1062.0,24.0,6456,19632,0.2663,0.5348,0.7707
238032,West Virginia University,2014,10305,0.5725,23257.0,45800.0,0.8579,1069.0,24.0,6960,20242,0.2584,0.5209,0.7688
238032,West Virginia University,2015,11206,0.5726,23799.0,NA,0.8581,1078.0,24.0,7632,21432,0.2559,0.5235,0.7884
238032,West Virginia University,2016,10997,0.5705,23688.5,NA,0.7612,1069.0,24.0,7992,22488,0.2509,0.5066,0.7926
238032,West Virginia University,2017,11825,0.5845,23872.0,NA,0.719,1159.0,24.0,8376,23616,0.2527,0.5091,0.7956
238032,West Virginia University,2018,12539,0.5953,23421.0,NA,0.8161,1169.0,24.0,8856,24950,0.2416,0.5012,0.7587
238032,West Virginia University,2019,12983,0.6087,22786.0,NA,0.8428,1155.0,24.0,8976,25320,0.2419,0.4948,0.7905
238032,West Virginia University,2020,13355,0.6183,22500.0,55939.0,0.8389,1152.0,24.0,8976,25320,0.2283,0.4868,0.8204
238032,West Virginia University,2021,13380,0.6394,NA,NA,0.8982,1154.0,24.0,8976,25320,0.2174,0.456,0.8124
238032,West Virginia University,2022,12347,0.6212,NA,NA,0.8838,1116.0,NA,9360,26568,0.2172,0.4583,0.7899
238032,West Virginia University,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238032,West Virginia University,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240189,University of Wisconsin-Whitewater,2012,12678,0.5826,23080.5,41400.0,0.8155,1050.0,23.0,7528,15101,0.2923,0.6487,0.8033
240189,University of Wisconsin-Whitewater,2013,13183,0.5483,24396.0,41900.0,0.8468,1030.0,22.0,7578,15151,0.2963,0.6431,0.7694
240189,University of Wisconsin-Whitewater,2014,13815,0.5769,24750.0,42600.0,0.8179,1050.0,23.0,7600,15173,0.3005,0.6329,0.8049
240189,University of Wisconsin-Whitewater,2015,14107,0.5997,24750.0,NA,0.805,1050.0,23.0,7637,15710,0.2943,0.6219,0.8094
240189,University of Wisconsin-Whitewater,2016,15069,0.5735,24593.5,NA,0.6935,1050.0,23.0,7650,16223,0.2805,0.6034,0.816
240189,University of Wisconsin-Whitewater,2017,14310,0.6167,24230.0,NA,0.7035,1105.0,22.0,7662,16235,0.263,0.5887,0.7817
240189,University of Wisconsin-Whitewater,2018,14166,0.5796,23885.0,NA,0.7578,1105.0,22.0,7692,16265,0.2742,0.5792,0.822
240189,University of Wisconsin-Whitewater,2019,15249,0.6245,23223.0,NA,0.7893,1105.0,22.0,7695,16416,0.2744,0.5258,0.8008
240189,University of Wisconsin-Whitewater,2020,14417,0.6198,23188.0,55356.0,0.7992,1105.0,22.0,7735,16607,0.2615,0.5205,0.7855
240189,University of Wisconsin-Whitewater,2021,14856,0.6347,NA,NA,0.8297,1085.0,21.0,7730,16602,0.2526,0.4865,0.7474
240189,University of Wisconsin-Whitewater,2022,14648,0.6166,NA,NA,0.8238,1090.0,NA,7864,17039,0.2527,0.4743,0.7426
240189,University of Wisconsin-Whitewater,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240189,University of Wisconsin-Whitewater,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240444,University of Wisconsin-Madison,2012,17075,0.818,21348.5,51600.0,0.6862,1269.0,28.0,10378,26628,0.1629,0.3793,0.9467
240444,University of Wisconsin-Madison,2013,18387,0.8284,22332.0,54200.0,0.6792,1268.0,28.0,10403,26653,0.1501,0.3616,0.9517
240444,University of Wisconsin-Madison,2014,18397,0.8368,22500.0,56200.0,0.5694,1286.0,29.0,10410,26660,0.1522,0.3617,0.9537
240444,University of Wisconsin-Madison,2015,19378,0.8495,21796.5,NA,0.5761,1300.0,29.0,10415,29665,0.1446,0.3489,0.9587
240444,University of Wisconsin-Madison,2016,19320,0.8493,22241.0,NA,0.5262,1302.0,29.0,10488,32738,0.1353,0.3366,0.954
240444,University of Wisconsin-Madison,2017,19880,0.8723,20500.0,NA,0.5381,1361.0,29.0,10533,34783,0.1257,0.3288,0.9534
240444,University of Wisconsin-Madison,2018,18219,0.8722,20500.0,NA,0.5173,1365.0,30.0,10555,36805,0.1412,0.3166,0.9541
240444,University of Wisconsin-Madison,2019,17708,0.8762,20500.0,NA,0.5441,1371.0,30.0,10725,37785,0.1446,0.2932,0.9529
240444,University of Wisconsin-Madison,2020,17234,0.8835,20484.0,73792.0,0.5725,1364.0,30.0,10742,38630,0.1437,0.2659,0.952
240444,University of Wisconsin-Madison,2021,16708,0.892,NA,NA,0.6035,1359.0,29.0,10720,38608,0.1496,0.2387,0.9522
240444,University of Wisconsin-Madison,2022,16834,0.8923,NA,NA,0.4906,1374.0,NA,10796,39427,0.1495,0.2154,0.9433
240444,University of Wisconsin-Madison,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240444,University of Wisconsin-Madison,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240453,University of Wisconsin-Milwaukee,2012,17377,0.4252,22875.0,41900.0,0.8785,1010.0,22.0,9181,18910,0.3503,0.6282,0.6907
240453,University of Wisconsin-Milwaukee,2013,17540,0.4141,24000.0,42300.0,0.8608,1030.0,22.0,9300,19029,0.3567,0.6362,0.7007
240453,University of Wisconsin-Milwaukee,2014,16942,0.435,25000.0,44200.0,0.8955,1010.0,22.0,9391,19120,0.3573,0.6305,0.7017
240453,University of Wisconsin-Milwaukee,2015,16746,0.4076,24746.0,NA,0.8578,1050.0,23.0,9429,19603,0.3685,0.6211,0.7178
240453,University of Wisconsin-Milwaukee,2016,17940,0.4012,24348.0,NA,0.7329,1050.0,23.0,9493,19851,0.3549,0.6065,0.7243
240453,University of Wisconsin-Milwaukee,2017,16650,0.4148,25000.0,NA,0.7248,1125.0,23.0,9565,20844,0.3431,0.5871,0.7421
240453,University of Wisconsin-Milwaukee,2018,17661,0.4429,25000.0,NA,0.7403,1120.0,22.0,9588,20867,0.3497,0.5788,0.7329
240453,University of Wisconsin-Milwaukee,2019,17876,0.4386,23948.0,NA,0.7657,1105.0,22.0,9526,21168,0.3261,0.5022,0.7647
240453,University of Wisconsin-Milwaukee,2020,17486,0.4564,23000.0,54990.0,0.7869,1105.0,22.0,9254,21119,0.3175,0.4969,0.7517
240453,University of Wisconsin-Milwaukee,2021,15845,0.4735,NA,NA,0.8896,1100.0,22.0,9610,21475,0.3095,0.4542,0.7564
240453,University of Wisconsin-Milwaukee,2022,16427,0.4787,NA,NA,0.8632,1090.0,NA,9620,21485,0.2916,0.4356,0.718
240453,University of Wisconsin-Milwaukee,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240453,University of Wisconsin-Milwaukee,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240514,Central Wyoming College,2012,3898,0.2966,7000.0,25200.0,NA,NA,NA,2472,6072,0.2416,0.1721,0.5175
240514,Central Wyoming College,2013,3512,0.292,8624.0,25000.0,NA,NA,NA,2568,6360,0.2244,0.1594,0.4712
240514,Central Wyoming College,2014,3338,0.2483,7764.5,28400.0,NA,NA,NA,2712,6696,0.17,0.0967,0.4723
240514,Central Wyoming College,2015,5083,0.2609,6500.0,NA,NA,NA,NA,2712,6696,0.1532,0.0821,0.5302
240514,Central Wyoming College,2016,3901,0.2845,6500.0,NA,NA,NA,NA,2856,7128,0.1371,0.0718,0.6151
240514,Central Wyoming College,2017,4474,0.3302,7784.0,NA,NA,NA,NA,3024,7536,0.1705,0.1095,0.5895
240514,Central Wyoming College,2018,7283,0.4167,7910.0,NA,NA,NA,NA,3120,7632,0.1984,0.1187,0.5745
240514,Central Wyoming College,2019,6982,0.3755,8152.0,NA,NA,NA,NA,4200,10140,0.195,0.1109,0.5463
240514,Central Wyoming College,2020,8682,0.3302,8361.0,34402.0,NA,NA,NA,4500,10440,0.2046,0.1046,NA
240514,Central Wyoming College,2021,7979,0.4167,NA,NA,NA,NA,NA,4680,10980,0.2126,0.1123,0.6
240514,Central Wyoming College,2022,7797,0.3755,NA,NA,NA,NA,NA,4680,10980,0.1933,0.0941,0.4444
240514,Central Wyoming College,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240514,Central Wyoming College,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240620,Laramie County Community College,2012,3754,0.1667,6750.0,32500.0,NA,NA,NA,2640,6240,0.2476,0.191,0.5838
240620,Laramie County Community College,2013,9010,0.1358,7008.0,33600.0,NA,NA,NA,2736,6528,0.2542,0.397,0.5289
240620,Laramie County Community College,2014,6851,0.2297,9250.0,34600.0,NA,NA,NA,2832,6816,0.2626,0.4082,0.5692
240620,Laramie County Community College,2015,6040,0.2197,10057.5,NA,NA,NA,NA,3144,7128,0.2614,0.3387,0.562
240620,Laramie County Community College,2016,6452,0.2421,10431.0,NA,NA,NA,NA,3306,7578,0.2652,0.2533,0.5773
240620,Laramie County Community College,2017,6492,0.268,10500.0,NA,NA,NA,NA,3426,7938,0.2557,0.2873,0.6032
240620,Laramie County Community College,2018,6767,0.2845,9774.0,NA,NA,NA,NA,3426,7938,0.2301,0.2848,0.6464
240620,Laramie County Community College,2019,5862,0.2834,10500.0,NA,NA,NA,NA,4433,10373,0.2309,0.2573,0.6498
240620,Laramie County Community College,2020,6022,0.268,11000.0,44783.0,NA,NA,NA,4432,10372,0.2407,0.1981,NA
240620,Laramie County Community College,2021,5717,0.2845,NA,NA,NA,NA,NA,4613,10913,0.2215,0.1699,NA
240620,Laramie County Community College,2022,7139,0.2834,NA,NA,NA,NA,NA,4613,10913,0.2287,0.18,NA
240620,Laramie County Community College,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240620,Laramie County Community College,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240727,University of Wyoming,2012,10906,0.5444,16380.0,46100.0,0.9601,1122.0,25.0,4278,13428,0.2407,0.3899,0.7572
240727,University of Wyoming,2013,11292,0.5409,16815.0,46200.0,0.9569,1123.0,25.0,4404,14124,0.2428,0.3741,0.7394
240727,University of Wyoming,2014,11603,0.54,18000.0,47300.0,0.9766,1118.0,25.0,4646,14876,0.237,0.3646,0.7558
240727,University of Wyoming,2015,11813,0.5548,18239.0,NA,0.9566,1122.0,25.0,4892,15632,0.2315,0.3624,0.7688
240727,University of Wyoming,2016,12578,0.5541,18079.0,NA,0.9508,1102.0,24.0,5055,16215,0.2151,0.3496,0.7668
240727,University of Wyoming,2017,13070,0.582,18498.0,NA,0.9682,1195.0,25.0,5217,16827,0.2129,0.3497,0.783
240727,University of Wyoming,2018,13379,0.567,18356.0,NA,0.9603,1202.0,25.0,5400,17490,0.2181,0.381,0.7806
240727,University of Wyoming,2019,12159,0.598,18318.0,NA,0.9596,1203.0,25.0,5581,18151,0.2222,0.3436,0.7587
240727,University of Wyoming,2020,11085,0.5916,18000.0,56880.0,0.9423,1185.0,25.0,5791,19531,0.2252,0.3204,0.7953
240727,University of Wyoming,2021,10314,0.6023,NA,NA,0.9678,NA,NA,6277,20827,0.2001,0.2726,0.7636
240727,University of Wyoming,2022,11995,0.6088,NA,NA,0.9598,NA,NA,6621,21771,0.2159,0.2791,0.754
240727,University of Wyoming,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240727,University of Wyoming,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243780,Purdue University-Main Campus,2012,15082,0.6945,22125.0,54300.0,0.6145,1199.0,27.0,9900,28702,0.2232,0.4135,0.903
243780,Purdue University-Main Campus,2013,15543,0.6994,23180.5,55000.0,0.6042,1211.0,27.0,9992,28794,0.2058,0.3878,0.9059
243780,Purdue University-Main Campus,2014,14797,0.7295,22500.0,55100.0,0.5929,1213.0,27.0,10002,28804,0.2017,0.3559,0.9246
243780,Purdue University-Main Campus,2015,13516,0.7462,21500.0,NA,0.5897,1231.0,28.0,10002,28804,0.189,0.3316,0.9243
243780,Purdue University-Main Campus,2016,13545,0.7632,20428.0,NA,0.5597,1228.0,28.0,10002,28804,0.1771,0.3122,0.9147
243780,Purdue University-Main Campus,2017,13746,0.7836,19500.0,NA,0.5747,1293.0,28.0,9992,28794,0.1672,0.3044,0.9144
